paper,mean_cosine,mean_jaccard,mean_entropy,num_cv_mean,row_match_rate
Contribution+of+lignin+degrading+enzymes+in+decolourisation+and+degradation+of+reactive+textile+dyes_.txt,0.9334693,0.6739341085271319,0.8314228068343293,,0.5333333333333333
Control+of+Pellet+Morphology+in+Fluidized+Bed+Reactor_.txt,0.8589282,0.1926954971712005,1.9675069934810017,0.11134044285378081,0.0
Decolonization+of+diverse+industrial+dyes+by+some+Phlebia+spp.+and+their+comparison+with+Phaerochaetechrysosporium_.txt,0.72281283,0.5482132728304028,1.2033363281573104,0.05879144112071429,0.0
Decoloration+of+a+carpet+dye+effluent+using+Trametes+versicolor_.txt,0.8789169,0.39853665521191295,1.4341373054812712,0.07530655685082074,0.0
Decolorization+and+degradation+of+synthetic+dyes+on+the+mycelium+of+Trametes+versicolor_.txt,0.99630547,0.9803921568627452,0.8068388665657493,,0.9333333333333332
Decolorization+and+detoxification+of+textile+dyes+with+a+laccase+from+Trametes+hirsuta_.txt,0.8645838,0.47208004156881006,1.5644568666099923,,0.16666666666666666
Decolorization+and+detoxification+of+triphenylmethane+dyes+by+isolated+endophytic+fungus%2C+Bjerkandera+adusta+SWUSI4+under+non-nutritive+conditions_.txt,0.8968906,0.5981341398074721,1.2735176565553532,,0.1388888888888889
Decolorization+of+anthraquinone-type+dye+by+bilirubin+oxidase-producing+non+ligninolytic+fungus+Myrothecium+sp.+IMER1_.txt,0.82953066,0.31710805534334946,1.4637581898237118,0.17848236797698075,0.0
Decolorization+of+azo+dye+R016+in+different+reactors+by+immobilized+Irpex+lacteus_.txt,0.9611891,0.5903907714252542,1.3684256365410334,,0.2272727272727273
Decolorization+of+azo+dyes+and+simulated+dye+bath+wastewater+using+acclimatized+microbial+consortium--biostimulation+and+halo+tolerance_.txt,0.99886566,0.9466666666666667,0.4044353537101793,,1.0
Decolorization+of+different+textile+dyes+by+isolated+Aspergillus+niger_.txt,0.91628474,0.5649288522422852,1.4715816036588059,0.002479626351326283,0.0
Decolorization+of+dye+by+wood+rotting+basidiomycete+fungi_.txt,0.9002078,0.5957162362043463,0.9150941249977987,0.3660714285714285,0.09999999999999999
Decolorization+of+malachite+green+by+two+fungal+microorganisms_2008.txt,0.8986335,0.5124135124135124,1.3049598055559184,,0.0
Decolorization+of+mixtures+of+different+reactive+textile+dyes+by+the+white-rot+basidiomycete+Phanerochaete+sordida+and+inhibitory+effect+of+polyvinyl+alcohol_.txt,0.9309061,0.564344342388118,1.0880736197999985,0.16448450043847695,0.0
Decolorization+of+molasses+and+a+dye+by+a+newly+isolated+strain+of+the+fungus+Geotrichum+candidum+Dec+1_.txt,0.9209194,0.43366612855918835,1.421743376861521,0.1548067880042746,0.0
Decolorization+of+polymeric+dyes+by+a+novel+Penicillium+isolate_.txt,0.9826939,0.6907407407407407,0.6706767046437939,,0.75
Decolorization+of+synthetic+dyes+by+laccase+immobilized+on+epoxy-activated+carriers_.txt,0.95084757,0.524130759931977,1.2034025258644154,,0.1111111111111111
Decolorization+of+synthetic+dyes+by+solid+state+culture+of+Lentinula+%28Lentinus%29+edodes+producing+manganese+peroxidase+as+the+main+lignolytic+enzyme_.txt,0.7807843,0.4300774108219551,0.8659375948772589,,0.0
Decolorization+of+synthetic+dyes+by+white-rot+fungi%2C+Enzyme+and..._.txt,0.7574714,0.5314938684503902,1.0948064959690307,1.3101655185448233,0.0
Decolorization+of+synthetic+textile+dyes+by+Phlebia+tremellosa_.txt,0.96935374,0.53241464417935,1.1337167626304467,,0.30303030303030304
Decolorization+of+textile+dyes+and+their+effluents+using+white+rot+fungi_.txt,0.9197746,0.6637626001104667,1.5230418441257045,,0.3702956989247312
Decolorization+of+textile+dyes+by+Phanerochaete+chrysosporium+and+Pleurotus+sajorcaju_.txt,0.9910762,0.9803921568627452,1.243372910824217,,0.8666666666666667
Decolorization+of+textile+dyes+by+white+rot+fungi_.txt,0.86195254,0.48688998976680514,1.138643419563298,,0.0
Decolorization+of+three+acid+dyes+by+enzymes+from+fungal+strains_.txt,0.9021325,0.4959664265948283,1.1531040379132003,0.3367876570272817,0.0
Decolorization+of+triphenylmethane+dyes+by+Kurthia+species_.txt,0.8981064,0.5159250703553978,1.470749175855938,,0.2738095238095238
Decolorization+of+triphenylmethane+dyes+by+the+bird%27s+nest+fungus..._.txt,0.9663741,0.5836707152496626,1.4880357700916582,0.522963535894956,0.45555555555555555
Decolouration+of+textile+dyes+by+fungal+pellets_.txt,0.8434608,0.5406849121484761,1.189256117170013,,0.0
Decolourisation+and+detoxification+in+the+fungal+treatment+of+textile+wastewaters_.txt,0.79036474,0.28347104373358684,1.564129767739094,0.22007337438791494,0.0
Decolourization+of+azo+dyes+and+a+dye+industry+effluent+by+white+rot+fungus+Thelephora+sp._.txt,0.8875769,0.651861042183623,1.801544345000049,0.17180203318601237,0.0
Decolourization+of+synthetic+dyes+by+solid+state+cultures+of+Lentinula+%28Lentinus%29+edodes+producing+manganese+peroxidase+as+the+main+lignolytic+enzyme_.txt,0.8486473,0.5107550190088708,1.4173545039936706,0.12313700456601634,0.0
Decolourization+of+synthetic+dyes+using+rice+straw+attached+Pleurotus+ostreatus_.txt,0.7633988,0.6409749670619236,1.1388780515994001,,0.16666666666666666
Degradation+of+azo+dyes+by+environmental+microorganisms+and+helminths_.txt,0.9328653,0.9192557028377925,1.4080183687031058,,0.8962962962962964
Degradation+of+dyes+by+white+rot+fungi_.txt,0.8118193,0.7365591397849464,0.9144281618005343,3.2895497025930552e-16,0.0
Degradation+of+sulfonated+azo+dyes+and+sulfanilic+acid+by+Phanerochaete+chrysosporium+and+Streptomyces+chromofuscus_.txt,0.83881474,0.33881766984670403,1.7246466489056547,0.2036447773605275,0.0
Development+of+a+Combined+Membrane-Ring+Sparger+for+Efficient+Gas+Utilization_.txt,0.75658315,0.3193794128576737,1.3979771976614153,,0.0
Development+of+a+bioreactor+system+using+an+immobilized+white+rot+fungus+for+decolourization%2C+Part+II%3A+Continuous+decolourization+tests_.txt,0.894509,0.4632436333642643,1.352139663997073,,0.16666666666666666
Dye+decolorization+and+detoxification+by+laccase+immobilized+on+porous+glass+beads_.txt,0.8002713,0.6168190249072603,0.7416074749353154,,0.0
Dye+removal+by+low+cost+adsorbents%3A+Hazelnut+shells+in+comparison+with+wood+sawdust_.txt,0.8863217,0.5979166666666667,0.7201412880754667,,0.16666666666666666
Effect+of+Environmental+Condition+on+Biological+Decolorization+of+Textile+Dyestuff+by+C.+versicolor_.txt,0.8856123,0.5926563579361285,0.9458822617903345,,0.0
Effect+of+Glucose+Addition+on+Laccase+Production_.txt,0.8758089,0.4336817653890825,1.520781087304263,,0.0
Effect+of+carbon+sources+on+dye+decolorization_.txt,0.86483353,0.6697120458314488,1.2470049254755613,,0.0
Effects+of+Mn2%2B+and+NH4%2B+concentrations+on+laccase+and+manganese+peroxidase+production+and+amaranth+decoloration+by+Trametes+versicolor_.txt,0.9518139,0.3936496463058612,0.6039869263431568,,0.0
Enhancement+of+Laccase+Production+in+Trametes+pubescens_.txt,0.90367967,0.3974000992802184,1.082008751232555,1.5313421029312507e-16,0.041666666666666664
Evaluation+of+Argentinean+white+rot+fungi+for+their+ability+to+produce+lignin-modifying+enzymes+and+decolourise+industrial+dyes_.txt,0.96941394,0.8278368794326241,0.8135005224914456,1.7080354225002412e-16,0.9777777777777779
Fed+Batch+Experiment+for+Laccase+Production_.txt,0.90490204,0.6752717391304347,1.201170322365222,0.14408763192842222,0.08333333333333333
Fed-batch+decolourisation+of+poly+R+478+by+Trametes+versicolor_.txt,0.80918163,0.35143414090782504,1.1833352018443775,,0.0
Fungal+dye+decolourization%3A+Recent+advances+and+future+potential_.txt,0.8753295,0.7786879786879787,0.682706818575176,,0.1111111111111111
HPLC+and+spectrophotometric+analysis+of+biodegradation+of+azo+dyes+by+Pleurotus+ostreatus_.txt,0.86720794,0.45714285714285713,1.346384552197453,,0.0
Induction+of+Laccase+Production+by+T.+pubescens+with+Phenolic+Effluent_.txt,0.8784353,0.3193666355431061,0.9657288525818193,,0.0
Induction+of+Laccase+Production+by+T.+pubescens_.txt,0.8337424,0.3417457937697818,1.4971306052129314,,0.0
Induction+of+ligninolytic+enzyme+production+by+Dichomitus+squalens+on+various+types+of+immobilization+support_.txt,0.9580253,0.6711111111111112,0.7278651517773902,,0.3333333333333333
Inhibition+of+laccase+activity+from+Trametes+versicolor+by+heavy+metals+and+organic+comp.._.txt,0.82613516,0.2388431458272612,1.5721174080437001,0.1414213562373095,0.0
Investigation+on+the+biodegradation+of+polyesters+by+isolated+mesophilic+microbes_.txt,0.89476967,0.25203265169332784,1.7039574965003121,0.13074409009212268,0.0
Isolation+and+screening+of+basidiomycetes+with+high+peroxidative+activity_.txt,0.7560981,0.2419380374684248,1.6945216103468548,,0.0
Kinetics+of+Oxygen+Utilization+in+Bioreactors_.txt,0.8318847,0.41919191919191917,1.255814677306069,,0.0
Kinetics+of+wheat+straw+solid-state+fermentation+with+Trametes+versicolor+and+Pleurotus+ostreatus%3A+lignin+and+polysaccharide+alteration+of+related+enzymatic+activities_.txt,0.99358827,0.8004529809915367,0.812464439884759,,0.923076923076923
Ligninolytic+ability+and+potential+biotechnology+application+of+the+South+American+fungus+Pleurotus+laciniatocrenatus_.txt,0.9912513,0.7184288905435592,1.1919772933586745,0.49763144096780854,1.0
Malignant+transformation+by+malachite+green_.txt,0.93923706,0.3232527522415163,1.6859878275306925,0.1069878964630774,0.0
Microbial+decolorization+of+azo+dyes+and+a+dye+industry+effluent+by+Fomes+lividus_.txt,0.8339533,0.44352333826018037,1.697370036535679,,0.13333333333333333
Mycoremediation%3A+fungal+bioremediation_.txt,0.85234046,0.19255608541944294,2.429718090101051,0.15654801083453115,0.0
Phenolic+azo+dye+oxidation+by+laccase+from+Pyriculariaoryzae_.txt,0.7464935,0.28000095142952286,1.3614929841322458,,0.0
Reductive+decolorization+of+indigo+carmine+dye+with+Bacillus+sp.+MZS10_2015.txt,0.91800594,0.5390703894756953,1.6876060321788544,0.32883964333967064,0.07142857142857142
Removal+of+Congo+red+from+an+aqueous+solution+by+fungus+Aspergillus+niger_.txt,0.94817615,0.641304347826087,1.1353405855140377,,0.4444444444444444
Removal+of+humic+acid+fraction+by+Rhizopus+arrhizus%3A+uptake+and+kinetic+studies_.txt,0.90371484,0.46285523904714304,1.129230273157107,,0.0
Role+of+brown-rot+fungi+in+the+bioremoval+of+azo+dyes+under+different+conditions_.txt,0.9436987,0.6239358597372275,1.4406366825076793,0.17647058823529416,0.0
Screening+of+novel+laccase+producers-isolation+and+characterization+of+cold-adapted+laccase+from+Kabatiella+bupleuri+G3+capable+of+synthetic+dye+decolorization_.txt,0.94090414,0.5953703703703704,0.9271360799879822,,0.3333333333333333
The+potential+for+white+rot+fungi+in+the+treatment+of+pollutants_.txt,0.8780487,0.36000000000000004,0.9512061832203692,,0.25
The+role+of+Mn-dependent+peroxidase+in+dye+decolorization+by+Irpex+lacteus_.txt,0.8741355,0.682010582010582,1.0315019066304318,,0.40740740740740744
The+role+of+Mn-dependent+peroxidase+in+dye+decolorization+by+static..._.txt,0.861075,0.47487487487487484,1.1914648450038074,0.057323699915594634,0.13333333333333333
Transformation+of+Indigo+carmine+by+Phanerochaete+chrysosporium+ligninolytic+enzymes_.txt,0.7515602,0.6234410430839002,1.0189109853948153,,0.0
Transformation+of+industrial+dyes+by+manganese+peroxidases+from+Bjerkandera+adusta+and+Pleurotus+eryngii+in+a+manganese-independent+reaction_.txt,0.8981538,0.7091642924976259,1.2361699997096343,0.20401791355925028,0.4000000000000001
Transformation+of+industrial+dyes+by+manganese+peroxidases+from+Bjerkandera+adusta_.txt,0.89909023,0.517434988179669,1.1457674787202239,0.13323584374971262,0.03333333333333333
Trichoderma+asperellum+laccase+mediated+crystal+violet+degradation-Optimization+of+experimental+conditions+and+characterization_.txt,0.83506846,0.8181818181818182,0.2881750001311193,,0.3333333333333333
White+rot+fungi%3A+an+ingenious+army+for+environmental+protection_.txt,0.9306175,0.4271755908225809,0.8824923610343621,,0.1111111111111111
mp-2.txt,0.7953952,0.4976407145264577,0.8234353265866559,,0.0
